cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
Y02D,Y02D70/00,"Embodiments of the present disclosure provide a method for receiving D2D discovery information and an apparatus. The method for receiving D2D discovery information includes: sending, by an upper layer of a radio resource control RRC layer of a D2D communication device, a first instruction to a physical layer of the D2D communication device, where the first instruction is used to instruct the physical layer to switch from a D2D sleep state to a D2D listening state; and receiving, by the physical layer of the D2D communication device, the first instruction and switching from the D2D sleep state to the D2D listening state according to the first instruction, to listen to D2D discovery information. This reduces power consumption of the D2D communication device and prolongs a standby time of the D2D communication device.",10021640,Method for receiving D2D discovery information and apparatus,2018
Y02D,Y02D70/00,"A method for connecting to a Registered Public Land Mobile Network (RPLMN) after receiving an accept message with limited service from a user selected CSG cell, which is associated to a different PLMN than the RPLMN during manual CSG selection mode is disclosed. The method includes connecting to the RPLMN based on the availability of the user selected CSG cell in UTRAN. If the user selected CSG cell is not available in UTRAN, then the method includes connecting to the RPLMN by the UE using the stored duplicate value of the RPLMN. If the user selected CSG cell is available in UTRAN, then the method includes sending an ATTACH request to the user selected CSG cell without disabling the EUTRA capabilities. If the ATTACH request is failed, then the method includes connecting to the RPLMN using the stored duplicate value of the RPLMN.",9974021,Method for reducing battery power consumption of user equipment (UE) during manual CSG selection,2018
Y02D,Y02D70/00,"Various embodiments of the present disclosure relate to a device and method for reducing current consumption in an electronic device. The electronic device may include a communication interface that transmits and receives a signal; and a processor that configures a multi-hop network with at least one other electronic device, and changes the transmission period of a message for a path management of the multi-hop network based on whether the multi-hop network configuration has been changed. Other embodiments are also possible.",9918274,Method for reducing current consumption and electronic device therefor,2018
Y02D,Y02D10/13,"A method for reducing power consumption of a memory system and a memory controller are provided. The method for reducing power consumption of a memory system includes: determining whether a dynamic random access memory DRAM memory module with a low access frequency exists in a memory system; when a DRAM memory module with a low access frequency exists, transfer, according to a size of a working set in the memory system, page data that does not belong to the working set to a non-volatile memory NVM memory module, where the page data that does not belong to the working set is page data that does not need to be accessed when a process runs within preset time.",9927860,"Method for reducing power consumption of memory system, and memory controller",2018
Y02D,Y02D10/157,"Where a communications device maintains multiple wireless connections to other devices and networks which use slotted communications protocols, the slots used by those protocols are arranged so as to minimize the power consumed by the device. Where multiple radios are used, power is minimised by avoiding using radios at the same time when those radios are likely to interfere with each other. Slots used by communication protocols can also be selected to maximize the time that the communications device can spend in lower power mode.",10123272,Method for reducing the power consumption of a mobile device,2018
Y02D,Y02D10/152,"A control system includes a housing engaged to a mounting surface, a sensor contained within the housing, a microcontroller unit connected to the sensor, a server in communication with the sensor, and a terminal device in communication with the server. The system starts in an idle mode with the microcontroller having low power consumption. A gesture by a user associated with the mounting surface switches or toggles the operating mode of the control system into a ready mode. In the ready mode, the microcontroller has higher power consumption so as to connect the sensor to the server, and gestures by the user associated with the mounting surface can control the terminal device. The system alerts the switch in operating mode and filters background environment so only gestures are interpreted for switching operation mode or for issuing commands of the terminal device.",10108247,Method for regulating a system for controlling a terminal device,2018
Y02D,Y02D70/00,"A method for releasing wireless link resources and a user equipment (UE) are provided in the present document. The method includes the following steps: the UE monitoring a transport layer signaling state in a data communication process; the UE prejudging whether a corresponding condition for releasing wireless link resources is satisfied according to the detected transport layer signaling state (102); and when the condition for releasing the wireless links is satisfied, the UE sending a message used for releasing the wireless link resources (103). With the method for releasing the wireless link resources and the UE of the embodiments of the present document, the power saving effect of the UE can be improved.",9894710,Method for releasing wireless link resource and user equipment,2018
Y02D,Y02D70/124,"A system and a method that reports capability information regarding a dual mode User Equipment (UE) are provided. The UE supports Frequency Division Duplex (FDD) and Time Division Duplex (TDD). The UE capability transmitting method includes receiving a message requesting UE capability information from an evolved Node B (eNB), generating first capability information and second capability information according to the UE capability information requesting message, and transmitting UE capability information including the first and second capability information to the eNB. The first capability information comprises FDD capability information applicable to an FDD mode or TDD capability information applicable to a TDD mode. The second capability information comprises capability information applicable to both the FDD mode and the TDD mode. The system and method can allow a dual mode UE to efficiently report its capability information.",10070304,Method for reporting capability information and dual mode user equipment adapted thereto,2018
Y02D,Y02D70/00,"The present disclosure relates to a method for reporting channel state information, a user equipment, and a base station. A channel state information measurement resource is determined by a UE according to an aperiodic CSI trigger signaling, so that a base station transmits a CSI-RS only when the UE needs to report the aperiodic CSI. Compared with transmitting a periodic CSI-RS by an existing base station, unnecessary transmitting of the CSI-RS is reduced, and energy of the base station such as an eNB is saved; and reducing the CSI-RS transmission may reduce resources occupied by the CSI-RS, thereby improving the spectrum efficiency of the system. In addition, reducing unnecessary CSI-RS transmission allows the interference in other cells by the base station being reduced; finally, CSI measurement resources are reserved only when the CSI needs to be fed back, the cost occupied by the CSI measurement resources is reduced.",9866302,"Method for reporting channel state information, user equipment, and base station",2018
Y02D,Y02D70/00,A method for operating of an electronic device includes: connecting communication with an external electronic device; identifying state information and service information of the electronic device and the external electronic device; and selecting at least one communication method based on the state information and the service information. An electronic device includes a communication module and a processor. The processor is configured to select at least one communication method from a plurality of communication methods based on state information and service information of the electronic device and the external electronic device.,9930619,Method for selecting communication method and electronic device thereof,2018
Y02D,Y02D70/00,"The invention relates to a method for sending messages in an energy self-sufficient radio system, wherein an electric power for the radio system is provided by an energy converter that converts nonelectrical primary energy from the environment into electric power. The method comprises the steps of storage of at least two transmission channels in the radio system, presetting of a transmission unit of the radio system to a preferred stored transmission channel, checking of a use of the preferred transmission channel by other radio systems and if necessary changing from the preferred transmission channel to another stored transmission channel if the preferred transmission channel is in use, and sending of a predetermined radio message by the transmission unit on the preferred or the other transmission channel. The energy converter is excited by a mechanical operation of an operating element of the radio system, as a result of which electric power for performing the method is provided, and wherein each operation of the operating element prompts the performance of at least one portion of the above method. In addition, a reception method and also a radio system and a receiver system for performing the corresponding methods are described. One conceivable application described is an initialization method.",10028278,"Method for sending and receiving messages in an energy-autonomous radio system or a receiver system, and corresponding radio system and receiver system",2018
Y02D,Y02D10/122,"A method for sending a heartbeat message and a mobile terminal are disclosed. The method includes determining, according to a heartbeat message sending period, a first time point at which a heartbeat message needs to be sent; before the first time point arrives, determining whether a push message has been received to obtain a first determining result; and when the first determining result is no and the first time point arrives, waking up the modem to send a heartbeat message to a service push server. Using the method or the mobile terminal of the present disclosure, power consumption for sending a heartbeat message by a terminal may be reduced, and further average standby power consumption of the terminal may be reduced, thereby prolonging a standby time of the terminal.",10154106,Method for sending heartbeat message and mobile terminal,2018
Y02D,Y02D10/173,A method for sensing proximity by an electronic device is provided. The method includes confirming a phase difference regarding a corresponding subject of an image acquired through a lens of the electronic device by operating a phase-difference autofocus sensor and determining that the corresponding subject is proximate to the electronic device when the confirmed phase difference is larger than a designated first reference value.,9933862,Method for sensing proximity by electronic device and electronic device therefor,2018
Y02D,Y02D70/00,"A method for setting modes of data transmission, adapted to the base station device provided. The method includes steps of: receiving a signal quality indicator and a value of interference cancellation capability from a terminal device; obtaining a power difference according to the signal quality indicator by subtracting a reception power of the terminal device from a transmission power of the terminal device; comparing the power difference with the value of interference cancellation capability, and setting the terminal device as a first type terminal device only allowed to apply half duplex transmission or a second type terminal device allowed to apply full duplex transmission according to the comparison result.",10104563,"Method for setting modes of data transmission, and base station device and terminal device using the same",2018
Y02D,Y02D70/00,"Embodiments of the present invention disclose a method for a single card dual standby user equipment to camp on a network and a user equipment, so as to reduce power consumption of a user equipment. The method in the embodiment of the present invention includes: when a circuit switched domain CS domain of a UE camps on a second-generation mobile communications technology 2G/third-generation mobile communications technology 3G network and a packet switched domain PS domain camps on a long term evolution LTE network, executing, by the UE, a routing area update process of the PS domain of the 2G/3G network if the UE meets a preset first condition, so as to make the PS domain of the UE camp on the 2G/3G network; and after the PS domain of the UE camps on the 2G/3G network, turning off an LTE radio frequency unit.",10080197,Method for single card dual standby user equipment to camp on network and user equipment,2018
Y02D,Y02D70/00,"A disclosure of the present invention provides a method for supporting a power saving mode (PSM) in a radio device. According to the method, the radio device may transmit a first message including a first activation time value to a network entity when the radio device requires the PSM. Then, the radio device may receive a second message including a second activation time value from the network entity. The radio device may enter a PSM state on the basis of the second activation time value. When it is necessary to stop the PSM or change the second activation time, the radio device may transmit a third message at the very time point.",10034238,Method for supporting power saving mode and radio device therefor,2018
Y02D,Y02D70/00,"A method and system for switching a base station from an inactive operational mode to a more active operational mode in a hierarchically structured mobile communication network preferably a WiMAX or LTE network, with at least one small cell base station and at least one macro cell base station in a radio access network includes:",9883455,Method for switching a base station from an inactive operational mode to an active operational mode in a hierarchically structured mobile,2018
Y02D,Y02D70/00,"A method for terminal clustering in a wireless communication system supporting D2D (Device-to-Device) communication and an apparatus supporting the method are disclosed. More specifically, a method for a user equipment (UE) to perform UE clustering in a wireless communication system supporting D2D communication comprises determining an initial preference value, determining an initial preference triplet by performing an AP (Affinity Propagation) method by increasing or decreasing the preference value, updating a preference triplet through a GSS (Golden Section Search) method based on the initial preference triplet, determining a final preference value for minimizing energy consumption of the entire UEs from the updated preference triplet; and determining a head UE and member UEs belonging to the head UE by performing the AP method by using the final preference value.",9877267,Method for terminal clustering in wireless communication system supporting device-to-device communication and apparatus therefor,2018
Y02D,Y02D70/00,"A method for scanning for a base station (BS) of a second radio access technology (RAT) by a user equipment (UE) connected to a first RAT in a multi-RAT environment includes receiving information about one or more BSs of the second RAT adjacent to the UE, from an interworking entity (IWE) of the first RAT which manages interworking between the first RAT and the second RAT, and transmitting an awake request message to a specific BS among the BSs of the second RAT in a listening interval of the specific BS to which the UE desires to access, if a status of the specific BS is an idle mode, wherein listening interval information is included in the received information about the BSs of the second RAT.",10021629,"Method for transiting status of network node upon request of user equipment in multi-radio access technology environment, and apparatus therefor",2018
Y02D,Y02D70/00,"In a WCDMA mobile communication system, when the amount of packet traffic transmitted to or received from a UE decreases during a predetermined time in a CELL_DCH state in which a WCDMA packet data connection has been established, the UE transitions to a CELL_FACH state by a radio network controller (RNC). Thereafter, it is determined if there is no transmitted or received packet traffic during a certain time in the CELL_FACH state (which is an RRC state in which an RRC connection has been connected, and the dedicated physical channel has been released). When it is determined that there is no transmitted or received packet traffic during the certain time, the UE requests a network to release the RRC connection by utilizing a Signaling Connection Release Indication (SCRI) message. The invention enables a UE to check a packet transmission or reception flow, and to directly transmit the SCRI message to the network.",9888518,"Method for transitioning radio resource control state of user equipment to idle state, system therefor, and the same user equipment",2018
Y02D,Y02D70/142,"Provided is a method of transmitting, by a cluster head (CH), a synchronization signal at each transmission frame in a wireless communication system, where a plurality of cluster networks each including a CH and its devices connected to the CH form a cluster-tree structured network, and each of the plurality of cluster networks synchronously transmits and receives a signal by using a periodic transmission frame comprising a synchronization signal transmitting interval, a data signal transmitting interval, and an idle interval in which no signal is transmitted.",10050748,Method for transmission of synchronization signal in a cluster-tree structured wireless communication system,2018
Y02D,Y02D70/142,"A method for transceiving audio data by using Bluetooth low energy in a wireless communication system supporting Bluetooth communication by a first device, includes: establishing at least one isochronous channel for transmitting isochronous data with at least one second device; and transmitting the audio data to at least one second device through at least one established isochronous channel during a first interval.",10136429,Method for transmitting and receiving audio data in wireless communication system supporting bluetooth communication and device therefor,2018
Y02D,Y02D70/12,"The present invention relates to a method and an apparatus for a base station transmitting a downlink signal for a machine-type communication (MTC) terminal. More specifically, the present invention relates to a method for transmitting and receiving PBCH, PRACH, PDSCH, PDCCH or EPDCCH for a low cost and enhanced coverage MTC terminal, and an apparatus therefor. Particularly, provided are an apparatus and a method for a base station transmitting a control channel, the method comprising the steps of repeatedly transmitting a control channel comprising control information, and repeatedly transmitting downlink data channel (PDSCH) on the basis of information for a subframe ending the control channel being repeatedly transmitted.",10028207,"Method for transmitting and receiving downlink channel for MTC terminal, and apparatus therefor",2018
Y02D,Y02D70/00,"A method for a wireless local area network, the method performed by a station includes receiving a beacon frame from an access point (AP), the beacon frame including a Traffic Indication Map (TIM) element indicating that the AP has a buffered frame for the station; transmitting a power save (PS)-poll frame and at least one duplicated PS-poll frame to the AP on a first 20 MHz channel and at least one second 20 MHz channel, the PS poll frame being transmitted on the first 20 MHz channel, the at least one duplicated PS poll frame being transmitted on the at least one second 20 MHz channel; and receiving the buffered frame from the AP as a response of at least one of the PS poll frame and the at least one duplicated PS poll frame.",10142932,Method for transmitting and receiving frame performed by station operating in power save mode in wireless local area network system and apparatus for the same,2018
Y02D,Y02D70/00,"One embodiment of the present invention relates to a method for transmitting a signal of a station (STA) operable in a power saving mode in a wireless communication system, and the method for transmitting a signal comprises a step of transmitting a PS-Poll frame and/or a trigger frame according to a first time period, wherein an integrated scaling factor is applied to the first time period, and the integrated scaling factor is also commonly applied to a second time period in which the STA can omit frame transmission by maintaining an association state with an access point (AP).",9872248,"Method for transmitting and receiving signal of station operable in power saving mode in wireless communication system, and device therefor",2018
Y02D,Y02D70/00,"Embodiments relate to a method in a first network node for transmitting communication signals in a wireless communication system, the first network node being arranged to operate in an active mode in which the first network node has full transmission and/or reception capabilities or in an idle mode in which the first network node has limited transmission and/or reception capabilities in relation to the active mode; the method being characterized by the steps of: encoding an indication of time left in idle mode for the first network node into a communication signal; and transmitting said communication signal in the wireless communication system while operating in the idle mode. Furthermore, embodiments also relate to a corresponding method in a second network node, a first network node device, a second network node device, a computer program, and a computer program product thereof.",9998986,Method for transmitting communication signals in a wireless communication system,2018
Y02D,Y02D50/10,"A method for transmitting data in a motor vehicle from an application using an Ethernet transport protocol between nodes of the motor vehicle includes: the application transmitting data via an Ethernet-based network at cyclic intervals; deactivating local transmitters and receivers of a node in non-use periods, in which no data need to be transmitted; activating again the local transmitters and receivers of the node when data are pending transmission; transferring the local transmitters and receivers from an operating active mode to a quiescent mode in a deactivation time; transferring the local transmitters and receivers from the quiescent mode to the operating active mode in an activation time; and the application lowering the transmission frequency at least until a prescribed limit value is reached based at least in part on a requirement to save energy.",10116462,Method for transmitting data between nodes of a motor vehicle using an Ethernet transport protocol and control unit configured to carry out said method,2018
Y02D,Y02D50/40,"The invention relates to a method for transmitting data in a battery management system (1) having at least one main control device (2) and a number of module control devices (6-1, 6-2, . . . , 6-n) which transmit measurement values to the main control device (2) via a communications channel (5). One of the module control devices (6-1, 6-2, . . . , 6-n) is a reference module control device. The method comprises the method steps: a) the reference module control device transmits a reference measurement value on the communications channel (5), b) the module control devices (6-1, 6-2, . . . , 6-n) determine differential values of their own measurement values to the reference measurement value, c) the module control devices (6-1, 6-2, . . . , 6-n) transmit the differential values of their own measurement values to the reference measurement value on the communications channel (5) and d) the main control device (2) reconstructs the measurement values of the module control devices (6-1, 6-2, . . . , 6-n) using the differential values and the reference measurement value. A computer program, a battery management system (1) and a battery which are designed to carry out the method are also described.",9987943,Method for transmitting data in a battery management system,2018
Y02D,Y02D70/00,"A method for transmitting data from a primary station to a secondary station, includes at the primary station signaling to the secondary station that a data message is to be received, and at the primary station transmitting the data message. The time of transmission of the data message relative to the time of the signaling depends on a state of the secondary station.",10021647,Method for transmitting data in a network,2018
Y02D,Y02D70/124,"A method for transmitting radio resources in a mobile communication system is disclosed. The method includes receiving a random access channel (RACH) preamble from a plurality of UEs and transmitting response information associated with the received preambles over a common channel wherein the plurality UEs can access the common channel and receive corresponding information. If a HARQ scheme is used when a UE transmits data to the eNode-B using uplink radio resources allocated over the RACH, the eNode-B does not pre-allocate uplink radio resources required for re-transmission and performs allocation of radio resources for a first transmission of HARQ. If the re-transmission is required, the eNode-B allocates the radio resources required for the re-transmission with the NACK signal. If re-transmission is not required, the present invention can reduce an amount of wasted radio resources.",10045381,Method for transmitting response information in mobile communications system,2018
Y02D,Y02D70/00,"Systems and methods for controlling devices, including controller and actuators are disclosed. Actuators may be devices where remote control of the device or devices is convenient, such as lights, window shades, fans and similar items. In one method, a user sends a command to a controller and to an actuator. The controller also sends a proxy update to a second controller that is also in communication with the actuator. The proxy controller, also in contact with the actuator, now has knowledge of the state or position of the actuator and is in a better position if the proxy controller is asked to assume control of the actuator. In another method, an actuator or controller may also receive a trigger setup, asking the actuator to tell the controller when an action occurs, but not to take action until receiving a further command from the controller.",9954692,Method for triggered activation of an actuator,2018
Y02D,Y02D70/00,"Embodiments of the present invention relate to a user equipment power saving method, an apparatus, and user equipment. The method includes: determining whether power saving needs to be performed on user equipment; if power saving needs to be performed on the user equipment, sending a power saving configuration request to a network side, where the power saving configuration request is used to request the network side to perform, according to the power saving configuration request, a power saving configuration on the user equipment. According to the user equipment power saving method provided in embodiments of the present invention, an objective of reducing power consumption of UE can be achieved, thereby improving user experience.",9961641,"Method for user equipment power saving, apparatus, and user equipment",2018
Y02D,Y02D70/142,"A method for using legacy Wi-Fi and Wi-Fi Peer-to-Peer (P2P) simultaneously is provided. The method includes entering a device discovery process of Wi-Fi P2P, if use of a Wi-Fi P2P function is requested while using a legacy Wi-Fi function, acquiring a Group Owner (GO) right of Wi-Fi P2P in the device discovery process, performing a listen state over the same channel as a channel where the legacy Wi-Fi function is in use, through the acquisition of the GO right, and performing a search state over a social channel of Wi-Fi P2P, and repeating the listen state and the search state until the device discovery process is ended.",9913313,Method for using legacy Wi-Fi and Wi-Fi P2P simultaneously,2018
Y02D,Y02D70/00,"A method is described for use in a satellite communication network, utilizing available resources (e.g. when operating in an idle mode) of at least one first terminal. that belongs to a cluster comprising a plurality of terminals that are adapted to communicate with a satellite, by at least one other terminal being a second terminal that belongs to that cluster of terminals, and wherein the utilization of idle resources is done by enabling communications between the first and second terminals is carried out by using a communication link that is not part of the satellite communication network.",10014929,Method for utilizing available resources in a communications network,2018
Y02D,Y02D70/00,"Embodiments provide a waking-up system made up of an access point (AP) device, a terminal device and a wakeup server. The wakeup server comprises a receiving unit, configured to receive an AP activation request sent by the terminal device, where the AP activation request includes an identity of the terminal device. Also included a determining unit, configured to determine a target AP device according to the AP activation request. Also included is an acquiring unit, configured to acquire a status of the target AP device, and a sending unit, configured to send a wakeup request to the target AP device, wherein the sending unit is further configured to send a first AP activation success response to the terminal device.",10104614,"Method for waking up access point device, device, and system",2018
Y02D,Y02D70/1224,"Executing a FOTA (firmware over the air) method in a LoRa network having low throughput and low power. the transceivers used in the end nodes and in the LoRa gateway are capable of selecting a certain frequency channel and deactivating the LoRa mode. If the spread-spectrum LoRa mode is deactivated, both transceivers at the end node and the gateway function instead using a basic FSK (frequency-shift keying) modulation scheme. This modulation scheme is capable of providing a higher data rate at the expense of reducing the “path balance,” which indicates how much attenuation the transmitted signal may sustain while still being able to be decoded at the receiver. When using the FSK modulation scheme at a high data rate, a FOTA method may be easily carried out, since the end node must have its receiver activated only for a short time.",10140114,Method for wirelessly updating firmware in a wide area network,2018
Y02D,Y02D70/00,"A method of accessing a channel in a wireless LAN system is disclosed. A method of accessing a channel in a terminal includes receiving TIM information included in a beacon transmitted by an access point, determining a channel access slot allocated to the terminal based on the TIM information, transmitting a data transmission request to the access point in the channel access slot, and receiving data transmission slot allocation information corresponding to the data transmission request from the access point. Accordingly, a time slot can be prevented from unnecessarily wasting.",9918339,Method of accessing channel in wireless local area network system,2018
Y02D,Y02D10/22,"According to one example of the present invention there is provided a method of managing a set of computing resources accessible to a client via a network. The method comprises monitoring computing resources of the set of computing resources and managing the computing resources in accordance with a set of computing resource guidelines. The method further comprises generating, based on the steps of monitoring and managing, a computer resource configuration change request, the request identifying a computing resource, identifying, from the identified computing resource, a client associated with the resource, determining whether the requested configuration change request is compatible with a client service level agreement, SLA, associated with the identified client; and, where it is so determined, authorizing the requested configuration change request to be made.",10116507,Method of and system for managing computing resources,2018
Y02D,Y02D70/1262,"The present invention provides a method of bypassing data and a mobile device to establish a shared data path via a shared memory of the mobile device between network modules. The network modules may exchange data packets via the shared memory, and a processing unit of the mobile device enters into a sleep mode when the network modules exchange the data packets via the shared memory SM. The power consumption of the mobile device is therefore reduced.",10004038,Method of bypassing data and mobile device using the same,2018
Y02D,Y02D70/142,"A communication method based on a power save mode, performed by a station (STA) in a wireless local area network (WLAN) system is provided. The method includes switching to an awake state; transmitting a wakeup poll frame to an access point (AP) the wakeup poll frame indicating that the station has switched to the awake state; receiving a wakeup confirm frame from the AP in response to the wakeup poll frame, the wakeup poll frame including an awake duration field, the awake duration field indicating an awake duration as a duration in which the station maintains the awake state; and switching to a doze state after the time interval indicated by the awake duration field has lapsed.",9877284,Method of communication based on power save mode in wireless local area network and apparatus for the same,2018
Y02D,Y02D70/10,"A mobile terminal device is connected to a network using a packet routing function of another mobile terminal device. Communication between respective mobile terminal devices can be performed in each of a plurality of tethering connection systems. When performing tethering communication, a mobile terminal device having tethering function becomes a master device and a mobile terminal device having no tethering function becomes a slave device. When both mobile terminal devices have tethering function, one mobile terminal devices becomes the master device and the other becomes the slave device. Before starting the tethering communication, state information for calculating an expected battery operating time of each mobile terminal device is acquired. A tethering connection system and a master-slave relationship are selected to maximize the expected operating time based on the remaining battery level and the expected power consumption of each mobile terminal device when starting the tethering communication.",9967917,"Method of communication with network, and mobile terminal device",2018
Y02D,Y02D10/153,"In one of the exemplary embodiments of the disclosure, a method of controlling through a cover of a mobile electronic device would include not limited to detecting, by the mobile electronic device, for a first event and a device triggering event; displaying, through openings of the cover on the touch screen, a first image; replacing the first image with a second image that corresponds to the first event in response to the first event being detected; displaying, through the openings of the cover on the touch screen, a third image corresponding to the device triggering event while the first image or the second image is still being displayed; and performing a function corresponding to the device triggering event in response to a touch input on third image being detected by the touch screen through the cover.",9904316,"Method of controlling a mobile electronic device through a cover, mobile electronic device using the same and storage medium thereof",2018
Y02D,Y02D10/14,"Power supply of ECUs connected to a communication network is optimally controlled so that power consumption is reduced. A transceiver/receiver converts a message of a differential signal received via a CAN bus into a digital signal. A select circuit determines whether the converted message is in a CAN format or a UART format. If it is in the UART format, the select circuit outputs a message to the UART circuit. A UART circuit determines whether the message matches a UART format. If matched, an ID determination circuit determines whether the input message is specifying a CAN ID of its own ECU. If it is the CAN ID of the ECU, the ID determination circuit outputs an enable signal to turn on a regulator and supply power to an MCU and an actuator.",10126797,Method of controlling electronic controller units,2018
Y02D,Y02D10/157,"A portable electronic device supporting wireless electronic communication comprises a display, at least one sensor device, a protective cover and a processor. The protective cover is mounted to selectively cover portions of the display and the at least one sensor device detects an object located in proximity of the electronic device. The processor controls transmission power in response to detection of the object located in proximity of the electronic device by the sensor device and in response to an operation mode associated with the protective cover.",10139887,Method of controlling power and electronic device thereof,2018
Y02D,Y02D10/152,"A method of controlling a processor includes determining an operational mode of the processor in a time period and an operational frequency of the processor in second data processing based on a completion deadline of the second data processing and an amount of data processing in the second data processing which is performed by the processor after first data processing is completed by the processor, the time period being from completion of the first data processing to start of the second data processing, controlling the processor in the determined operational mode after the first data processing is completed by the processor, and performing the second data processing using the processor that operates with the determined operational frequency after the controlling of the processor in the operational mode.",9915996,"Method of controlling processor, information processing apparatus, and non-transitory computer-readable storage medium",2018
Y02D,Y02D10/42,"The present invention discloses a method for rapidly deploying an application based on a customized android platform, and is aimed to solve the problems of long installation time, high energy consumption, a slow system response, and poor user experience when installing an application in a mobile intelligent device running the Android system. The technical solutions are as below: building a system for rapidly deploying an application based on the customized Android platform, wherein the system includes a cloud application store running in a cloud server and an application store client running in a mobile intelligent device; improving the installation process of the application for the Android system, introducing the cloud application store and a store client, and incorporating an optimized target file into the APK file, wherein the optimized target file is needed when the mobile intelligent device runs the application.",10007501,Method of deploying applications rapidly based on customized android platform,2018
Y02D,Y02D70/12,"A method and an apparatus for efficiently transmitting or reporting a Power Headroom Report (PHR) of a User Equipment (UE) are provided. The method of transmitting the PHR of the UE in a mobile communication system includes configuring an extended PHR including an indicator corresponding to a variation factor of a maximum transmission power of the UE, and transmitting the extended PHR from the UE to a Base Station (BS). The BS may be notified of a maximum transmission power of the UE and a variation factor corresponding to the maximum transmission power in order to enable efficient scheduling.",10165527,Method of efficiently reporting user equipment transmission power and apparatus thereof,2018
Y02D,Y02D70/00,"Embodiments of providing enhanced interference measurements for CSI feedback are generally described herein. In some embodiments, CSI-IM resources are used by UE to perform interference measurements. The serving cell determines a hopping pattern for varying a position of the determined CSI-IM resources in subframes transmitted to the served UE. The determined CSI-IM resources and the determined CSI-IM resources hopping pattern are transmitted to the served UE. The serving node transmits a zero-power (ZP) CSI-RS. The serving node receives an interference measurement from the served UE based on CSI-IM and ZP CSI-RS provided to the served UE from the serving cell. Collisions between the CSI-IM of the serving node and CSI-IM of the non-serving nodes are minimized by the determined CSI-IM resources hopping pattern.",10098032,Method of enhanced interference measurements for channel state information (CSI) feedback,2018
Y02D,Y02D70/00,"The present invention relates to a method of establishing a communication session passing through a relay server between a mobile terminal capable of connecting to a wireless network at a remote site and a user terminal connected to the Internet, in which if the relay server or a reception server connected to the relay server transmits information on a connection target mobile terminal to a push server providing a push service in response to a request of the user terminal, an agent installed in the mobile terminal actively connects to the relay server in response to a call of the push service, and the relay server establishes a communication session between the user terminal and the mobile terminal. A communication session can be efficiently established for a mobile terminal to which a static IP address is not assigned, and thus communication load can be drastically reduced, and power and resources of the mobile terminal can be efficiently utilized.",10038754,Method of establishing communication session using active connection of mobile terminal to relay server,2018
Y02D,Y02D10/22,"A method of executing a job in a computer system having a plurality of different allowed configurations comprises: receiving the job; identifying one or more representative samples of the job; executing the one or more representative samples in an experimental phase, the or each representative sample being executed with each different allowed configuration of the computer cluster; collecting execution data including speed of execution and energy used in each configuration during execution of the one or more representative samples and selecting a suitable configuration for the job taking speed of execution and energy use into account; and executing the remainder of the job in a completion phase with the suitable configuration.",9870274,"Method of executing a job in a computer system, a resource manager and a high performance computer system",2018
Y02D,Y02D10/126,"In an HPC system, a Resource Manager deliberately introduces heterogeneities to the execution speeds of some, but not all, of the nodes allocated to an application during the application's execution. These heterogeneities may cause changes to the amount of time spent waiting on coordination points: computation intensive applications will be most affected by these changes, IO bound applications less so. By monitoring wait time reports received from a Communications library, the Manager can discriminate between these two types of applications and suitable power states can be applied to the nodes allocated to the application. If the application is IO bound then nodes can be switched to a lower-power state to save energy. This can be applied at any point during application execution so that the hardware configuration can be adjusted to keep optimal efficiency as the application passes through phases with different energy use and performance characteristics.",9904344,"Method of executing an application on a computer system, a resource manager and a high performance computer system",2018
Y02D,Y02D70/00,"A method of handling a near field communications (NFC) device includes setting a low power polling number, wherein the low power polling number is non-fixed; detecting whether any NFC device is nearby; performing low power polls until either at least one NFC device is detected or the number of low power polls reaches the low power polling number; performing a full power polling; and adjusting the low power polling number after the full power polling.",9912567,Method of handling NFC device with non-fixed low power polling number and NFC device using the same,2018
