cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
G16H,G16H20/30,"A method and apparatus are disclosed for preventing heart rhythm disturbances by optimally recording cardiac electrical activity, optimally measuring beat-to-beat variability in the morphology of electrocardiographic waveforms, and using the measured beat-to-beat variability to control the delivery of therapy to the heart.",9931049,Method and apparatus for the detection and control of repolarization alternans,2018
G16H,G16H40/63,"In a method and computer for the representation of magnetic resonance data, and a method and computer for storing magnetic resonance data in a computer, magnetic resonance data are acquired from an object under investigation, the acquired data represents a spatially resolved distribution of values of a number of tissue parameters in the object. A tree structure is created that has a trunk and a number of first tree elements branching from the trunk. A first tissue parameter among the multiple tissue parameters is assigned to the trunk and a second tissue parameter among the multiple tissue parameters is assigned to the number of first tree elements. The tree structure with respect to the acquired values of the multiple tissue parameters, so an adapted tree structure is compiled. The adapted tree structure is presented for a user on a display monitor.",10054655,Method and apparatus for the representation of magnetic resonance data,2018
G16H,G16H40/63,"A sensing device monitors and tracks food intake events and details. A processor, appropriately programmed, controls aspects of the sensing device to capture data, store data, analyze data and provide suitable feedback related to food intake. More generally, the methods might include detecting, identifying, analyzing, quantifying, tracking, processing and/or influencing, related to the intake of food, eating habits, eating patterns, and/or triggers for food intake events, eating habits, or eating patterns. Feedback might be targeted for influencing the intake of food, eating habits, or eating patterns, and/or triggers for those. The sensing device can also be used to track and provide feedback beyond food-related behaviors and more generally track behavior events, detect behavior event triggers and behavior event patterns and provide suitable feedback.",10102342,Method and apparatus for tracking of food intake and other behaviors and providing relevant feedback,2018
G16H,G16H30/40,"A user authentication apparatus using a Raman spectrum is provided. The user authentication apparatus includes a Raman spectrum analyzer configured to analyze user characteristic information from a Raman spectrum of a user, and an authenticator configured to authenticate the user, based on the analysis.",10092222,Method and apparatus for user authentication using raman spectrum,2018
G16H,G16H50/20,"A method and medical device for detecting a cardiac event that includes sensing cardiac signals from a plurality of electrodes, sensing a plurality of beats in response to the sensed cardiac signals, identifying each beat of the plurality of beats as one of a normal beat and a not normal beat, determining at least one of whether a number of beats identified as a normal beat is greater than a normal beat threshold, whether an RR interval associated with the beats identified as being a normal beat is less than a threshold interval, and whether RR intervals associated with the beats identified as being normal beats are within an RR interval range, and identifying the cardiac event as being one of shockable and not shockable in response to the determining.",10065045,Method and apparatus for verifying discriminating of tachycardia events in a medical device having dual sensing vectors,2018
G16H,G16H50/30,"A system for automatically determining a thickness of a wall of an artery of a subject includes an ECG monitoring device that captures an electrocardiogram (ECG) signal from the subject, and an ultrasound video imaging device, coupled to the ECG monitoring device, that receives the ECG signal from the ECG monitoring device, and captures a corresponding ultrasound video of the wall of the artery of the subject. The system produces a plurality of frames of video comprising the ultrasound video of the wall of the artery of the subject and an image of the ECG signal. A processor is configured to select a subset of the plurality of frames of the ultrasound video based on the image of the (ECG) signal, locate automatically a region of interest (ROI) in each frame of the subset of the plurality of frames of the video using a machine-based artificial neural network and measure automatically a thickness of the wall of the artery in each ROI using the machine-based artificial neural network.",9924927,Method and apparatus for video interpretation of carotid intima-media thickness,2018
G16H,G16H40/63,"A method of visualizing a sensation experienced by a patient is disclosed. A graphical user interface is provided. The graphical user interface is configured to receive an input from a user and display a visual output to the user. A virtual control mechanism is displayed on the graphical user interface. One or more engagements of the virtual control mechanism are detected through the graphical user interface. In response to the engagement of the virtual control mechanism, a sensation map history is displayed on the graphical user interface. The sensation map history graphically depicts a migration of a sensation map over time on a virtual human body model.",9931511,Method and apparatus for visualizing a migration history of pain maps and stimulation maps,2018
G16H,G16H40/67,"The present invention relates generally to an adherent sensor patch for wireless and remote physiological monitoring and evaluation of health and disease state of a patient wearing the patch, and specifically with respect to cardiac and pulmonary pathologies, including heart failure and sleep apnea. Data generated by the patch, which includes a microphone sensor and other sensors, is processed by a remote server and is made accessible to caregivers and also used to manage, calibrate and control the operations of the sensors of the patch.",10055549,Method and apparatus for wireless health monitoring and emergent condition prediction,2018
G16H,G16H30/40,"Systems and methods are provided for assessing patient blood flow using video image processing. According to one aspect, a method of analyzing at least one blood flow characteristic of a patient includes capturing a video including a plurality of frames of an arterio-venous (AV) fistula on the patient; amplifying motion in the video to produce a motion-amplified video; determining a difference in intensity between consecutive frames in the motion-amplified video to produce a time-function of an amplitude of the optic flow representing movement in an area of interest on the patient; and determining the at least one blood flow characteristic of the patient based on the time-function.",9993169,Method and apparatus of assessment of access flow in hemodialysis patients by video imaging processing,2018
G16H,G16H50/30,"A method and an apparatus for diagnosing cardiac diseases based on a cardiac motion modeling are provided. The method may include applying physical characteristics of a cardiac motion to a 3D heart shape model, deriving a boundary condition by fusing the 3D heart shape model to which the physical characteristics are applied and a plurality of cardiac ultrasound images according to a temporal change, obtained to acquire a dynamic image, and diagnosing the cardiac diseases using a result of modeling that models the cardiac motion of the user using the boundary condition.",10130332,Method and apparatus of diagnosing cardiac diseases based on modeling of cardiac motion,2018
G16H,G16H30/40,"In a method for determining a complex sensitivity factor of an RF reception coil, which is part of an arrangement of a number of RF reception coils of a magnetic resonance scanner, which are operates to simultaneously acquire magnetic resonance spectroscopy data, FID signals from a volume of interest are acquired simultaneously with each of the RF reception coils, and one of the RF reception coils is designated as a reference coil and its FID signal is designated as a reference signal. A complex sensitivity factor for each other RF reception coil is determined by minimizing the differences between a number of data points of its FID signal, weighted with the complex sensitivity factor, and the corresponding data points of the FID signal of the reference coil.",10139463,Method and apparatus to determine complex sensitivity factors of RF reception coils for magnetic resonance spectroscopy,2018
G16H,G16H10/60,A method and apparatus for providing an interactive interface to user health data is described.,9875337,Method and apparatus to present a virtual user,2018
G16H,G16H40/67,"A system and method to provide haptic and visual feedback of motion of the skier foot and the forces transmitted to the skiboot insole and consequently to the ski/snow interface. This system comprises a motion and force sensors and a haptic actuator embedded in the skiboot insole in communication with a smart-phone based analysis application, configured to calculate insole motion and orientation and the distribution of pressure points inside the skiboot, then to provide haptic feedback to the skier foot instructing on timing and direction of change in the pressure points necessary to achieve optimal turn parameters. Furthermore, analyzed together with GPS coordinates are transmitted by the application to the cloud based server for further processing. Graphical and numerical representation of data is superimposed over a 3D map of a slope which may be viewed on the user smart-phone or on a remote computer terminal.",9968840,Method and apparatus to provide haptic and visual feedback of skier foot motion and forces transmitted to the ski boot,2018
G16H,G16H50/30,"An operating method assists a diagnosing practitioner with describing the location of a target structure in a tomosynthesis image data record of a compressed breast of a patient. The target structure is localized by a first spatial information item. The method includes: a) ascertaining a first shape information item describing at least one first, compressed breast shape in the tomosynthesis image data record, b) determining a second shape information item describing the breast in a non-compressed breast shape, from the first shape information item, c) mapping the position of the target structure from the compressed breast shape and to the non-compressed breast shape using at least the second shape information item for ascertaining a second spatial information item relating to the non-compressed breast shape, and d) transforming the second spatial information item into a pictogram information item facilitating an abstracted pictorial representation and/or describing the latter.",9962129,Method and apparatuses for assisting a diagnosing practitioner with describing the location of a target structure in a breast,2018
G16H,G16H30/20,"Computer-assisted structuring of medical examination data and/or one or more examination data records is disclosed. A method of at least one embodiment includes providing at least one medical examination data record, which includes patient-specific data described textually and/or symbolically and/or at least one image data record created with the aid of a radiological examination device; providing at least one body model image, which represents a body model matching the examination data; and registering the at least one examination data record with the body model, wherein at least one position in the body model is assigned to the examination data record; the position being made known for interaction by way of a user interface.",10092213,Method and arrangement for computer-assisted representation and/or evaluation of medical examination data,2018
G16H,G16H40/67,"A method for monitoring use of an absorbent product, such as an incontinence pad or a diaper, worn by a wearer is provided. The method includes obtaining, by way of a mobile device, intake information indicative of intake of fluid and/or solid material by the wearer, obtaining, by way of the mobile device, voiding information indicative of urinary and/or faecal voiding by the wearer, predicting, based on the intake and voiding information, future voiding by the wearer, and providing, by way of the mobile device, product-related information based on the prediction. In this way, the product-wearer or his caregiver can be provided with valuable information related to the use of the product, for example recommendations on when to change the product.",9931252,Method and computer program for monitoring use of an absorbent product,2018
G16H,G16H30/40,"A method, a computing device and a computer program product are provided to identify an instance in which a pixel visibility loss condition exists following window leveling. In the context of a method, window and level values and corresponding minimum and maximum values for a window are identified. The method then determines whether the pixel visibility loss condition exists based upon one or more of the window and level values, the minimum value or the maximum value. In this regard, the method determines whether a pixel visibility loss condition exists by determining whether there is a gray scale loss, a gray scale compression or a lack of perceptible distinctiveness between pixels within the window. In an instance in which the pixel visibility loss condition exists, the method causes an indication to be provided to a user.",9858892,Method and computing device for identifying a pixel visibility loss condition,2018
G16H,G16H40/63,"A method, a computing device and a computer program product are provided in order to automatically apply window leveling to an image, such as a medical image. In the context of a method, a gaze location within an image is determined based upon a determination that a user is staring at the gaze location. The method also determines a region of interest within the image based upon the gaze location and determines pixel values for pixels within the region of interest. The method also establishes window level values based upon the pixel values for pixels within the region of interest and applies window leveling based upon the window level values established based upon the pixel values for pixels within the region of interest.",9933849,Method and computing device for window leveling based upon a gaze location,2018
G16H,G16H30/20,"A method, computing device and computer program product are provided in order to utilize a multitouch user interface so as to adjust the window width and window level of an image. In the context of a method, an indication of user input provided via a multitouch user interface is received. The indication of user input includes an indication of respective positions of first and second fingers upon the multitouch user interface. The method also includes adjusting, with processing circuitry, a window width of an image based upon a change in spacing between the first and second fingers. Further, the method includes adjusting, with the processing circuitry, a window level of the image based upon a change in location of a reference point defined by the respective positions of the first and second fingers upon the multitouch user interface.",9898156,Method and computing device for window width and window level adjustment utilizing a multitouch user interface,2018
G16H,G16H20/40,"The invention relates to a method for applying color in the field of dental technology, including generating scan data by means of detecting the dental prosthesis using a scanner; computing an image of the dental prosthesis from the scan data; displaying the image, wherein the image is displayed as colored with a tooth color; receiving a user input; in response to the user input: a) applying the tooth color onto the dental prosthesis or onto a carrier foil for the dental prosthesis, or b) displaying the image, wherein the image is displayed as colored with a different tooth color, and receiving a further user input, wherein in response to the further user input, an application of the altered tooth color by means of a color application device onto the dental prosthesis, or onto the carrier foil for the dental prosthesis takes place.",9962246,Method and device for applying color in the field of dental technology,2018
G16H,G16H40/60,"An acquisition system includes a processor, one or more sensors operatively coupled to the processor where the one or more sensors acquire at the ear, on the ear or within an ear canal, one or more of acceleration, blood oxygen saturation, blood pressure or heart-rate, and the one or more sensors configured to monitor a biological state or a physical motion or both for an event. The event can be a detection of a discrepancy when compared with a set of reference data by the one or more sensors or the biological state or the event can be one of a detection of an abrupt movement of a headset operatively coupled to the processor, a change in location of an earpiece operatively coupled the processor, a touching of the headset, a recognizing of a voice command, a starting or ending of a phone call, or a scheduled time.",9900718,Method and device for audio recording,2018
G16H,G16H50/30,"A method for determining a duration of a critical state of a driver of a vehicle. In this method, a state signal is read in, which represents a state of the driver detected using a sensor unit of the vehicle. It is subsequently checked whether the state signal represents the critical state or a non-critical state of the driver. If the state signal represents the critical state, a counter value of a counter representing the duration of the critical state is incremented. If the state signal represents the non-critical state, the counter value is held constant. If after the expiration of a reference hold time the state signal represents the non-critical state, the critical value is decremented.",10105104,Method and device for determining a duration of a critical state of a driver of a vehicle,2018
G16H,G16H50/30,"Deviations of blood pressure due to stenosis caused by plaque pose a health risk. The deviation, often expressed in a fractional flow reserve, may be calculated on a per-location basis using deviations of the local cross-sectional area or local diameter from a reference value representing a healthy vessel. The reference value may be obtained by means of linear or higher order interpolation or linear regression techniques. Together with the flow velocity of a fluid through the vessel, a value of local deviation of a vessel geometry compared to a reference value allows for accurate, fast and efficient calculation of the fractional flow reserve for every location of the vessel for which geometry data is available. The reference value as well as actual data obtained by measurements may be represented or approximated by functions, allowing accurate and efficient calculation of data over a continuous region of the segment under scrutiny.",9891044,Method and device for determining deviation in pressure in a blood vessel,2018
G16H,G16H40/63,"Methods and systems for determining elapsed sensor life in medical systems, and more specifically continuous analyte monitoring systems.",9949678,Method and device for determining elapsed sensor life,2018
G16H,G16H20/30,"A method for determining an amount of consumed energy includes acquiring deformation information of a mat surface of an elastic mat used by a user during one deformation process, determining an amount of energy consumed by the user during the deformation process according to the deformation information, and recording the amount of energy.",9878208,Method and device for determining value of consumed energy,2018
G16H,G16H30/40,"The Invention relates to a method for determining vital parameters of a human body by means of a device (10) with at least one optical recording unit (11) and a computinig unit (12), said method comprising the following steps: recording a sequence of Individual image data of a single limited area of the skin (30) of the human body by means of the optical recording unit (11); evaluating the image data, including determining a pulse wave transit time; and determining vital parameters of the human body from the image data by means of the computing unit (12). The invention further relates to a method for authenticating a person and to a method for identifying a reaction of a person.",9892505,Method and device for determining vital parameters,2018
G16H,G16H40/20,"A system for the disinfection of rooms and surfaces including at least one plate which can be associated with a room to be treated and equipped with a memory containing a plurality of identification data of the room and at least one diffuser device including a tank containing a liquid solution and nebulising means associated with the tank and designed to draw out the liquid solution from the tank spraying it in the space. The diffuser device includes a control unit associated with the nebulising means and which can be associated with the plate, designed for receiving from the plate a signal representing identification data of the room and designed for controlling the nebulising means as a function of the signal in such a way as to sanitise the room in an automatic manner.",9974876,Method and device for disinfecting spaces and surfaces,2018
G16H,G16H30/20,"The positions of the images and a display mode of at least two images of an object are selected based on a comparison of a provided distance value between the edges of the two displayed images and a distance threshold value. By continuously varying the distance value, the corresponding images and the display mode are adapted to an actual distance value.",9910958,Method and device for displaying a first image and a second image of an object,2018
G16H,G16H15/00,"A method for documenting medical data in which the data captured by at least one data entry device from an operating room are stored in a storage medium wherein storage is activated only by the presence in the operating room of a patient who is to be operated on. A device for documenting medical data includes at least one data reception device for entering data from at least one data source, at least one visual display unit for showing data for a user, and at least one entry device for entering data and/or instructions by the user, wherein the storage device includes a data memory that is configured for automatic erasing and/or overwriting of stored data after a predetermined period.",10114928,Method and device for documenting medical data,2018
G16H,G16H20/13,"A medicine identification and sorting system is disclosed, which includes an image capturing system for creating a digital image of at least a portion of a target medicine, and an image processing system for comparing said created target medicine image with reference medicine images in a reference medicine image database to identify and/or then sort the medicine from a mixture of medicines.",9940439,Method and device for identification and/or sorting of medicines,2018
G16H,G16H50/20,Methods and systems of displaying an image of an object are described. The displayed image is comprised of at least two parts that are displayed so as to present a unified image of the object. One part of the image is derived using a first temporal filter and the other part of the image is derived using a second temporal filter.,10079003,Method and device for imaging a region of interest,2018
G16H,G16H20/40,"A medical data processing method for determining a target set comprising at least one irradiation target in a patient's body for radiation therapy treatment by means of a treatment device constituted to treat the at least one target by means of one or more sub-beams during a treatment time, the one or more sub-beams constituting at least one treatment beam which is to pass through the at least one target in accordance with a treatment plan during the treatment time, the method comprising the following steps and being constituted to be executed by a computer: a) acquiring (S 1.1) critical area; b) acquiring (S 1.2) target data; c) acquiring (S 1.3) treatment beam constraint data; d) acquiring treatment beam criteria data (S 1.4); and e) determining (S4), based on the critical area data, the target data, the treatment beam constraint data and the treatment beam criteria data, target set data describing spatial information on at least one irradiation region.",10022559,Method and device for improved radiation therapy treatment of a set of targets,2018
G16H,G16H40/20,"A method and device for incident situation prediction. Using the method, a list of objects of interest is generated and stored in a call controller, where each object of interest in the list of objects of interest is associated with at least one of a plurality of incident types. The call controller receives an image stream of an incident and classifies the image stream as one of the plurality of incident types. The call controller selects a subset of objects of interest from the list of objects of interest, the subset of objects of interest associated with the one of the plurality of incident types. The call controller determines whether the image stream includes an object from the subset of objects of interest and generates a notification associated with the object. The notification is transmitted to a set of incident scene devices associated with the incident.",10083359,Method and device for incident situation prediction,2018
G16H,G16H30/40,"The method for optical three-dimensional surveying using an intraoral camera (2), wherein the intraoral camera (2) provides that a 3D image is created from at least one of the 2D recorded images or from at least one of the sequences, and wherein a plurality of all the 2D recorded images and/or sequences created in a first operating mode (M1) are used to create at least one overall 3D image. In addition, the method provides that a selection is made between the first operating mode (M1) and a second operating mode (M2), wherein a plurality of all 2D recorded images and/or sequences created during an interval of time (T) are used in the second operating mode (M2) to create at least one 3D image immediately before and/or after a triggering command (A).",10057560,Method and device for intraoral three-dimensional surveying,2018
G16H,G16H10/20,"Methods and devices to detect analyte in body fluid are provided. Embodiments include processing sampled data from analyte sensor, determining a single, fixed, normal sensitivity value associated with the analyte sensor, estimating a windowed offset value associated with the analyte sensor for each available sampled data cluster, computing a time varying offset based on the estimated windowed offset value, and applying the time varying offset and the determined normal sensitivity value to the processed sampled data to estimate an analyte level for the sensor.",10089446,Method and device for providing offset model based calibration for analyte sensor,2018
G16H,G16H30/40,"In a method and magnetic resonance apparatus for segmenting image data of an examination object, raw data of the examination object are achieved with the operation of a magnetic resonance scanner. Quantitative image data of the examination object are then calculated in a processor from the raw data. At least one physical variable of the examination object is quantitatively ascertained pixelwise and is displayed. The quantitative image data are segmented for identification of predetermined objects in the quantitative image data, and displayed in a display unit.",9974490,Method and device for segmenting a medical examination object with quantitative magnetic resonance imaging,2018
G16H,G16H20/40,"The various embodiments of the method of the present invention include a method to improving or expanding the capacity of a sleep analysis unit or laboratory, a method sleep analysis testing a patient admitted for diagnosis or treatment of another primary medical condition while being treated or diagnosed for that condition, a method of sleep analysis testing a patient that cannot be easily moved or treated in a sleep analysis unit or laboratory and other like methods.",10028698,Method and device for sleep analysis,2018
G16H,G16H40/67,"A method for determining an artery location on a living subject's skin and positioning a tonometry pressure sensor on the artery location for tonometric blood pressure measurement is provided. The method comprises a non-contact optical search followed by a contact pressure search. In the non-contact optical search, an optical-sensing unit is used to scan the skin along a scan path while maintaining a pre-determined distance between the unit and the scan path. A search region within the scan path and a height profile characterizing the scan path's curvature are determined. The search region is determined such that an artery is predicted to lie thereunder. The artery location is then searched within the search region by the contact pressure search, in which the pressure sensor sweeps along the search region and the sweeping is guided by curvature information provided by the height profile. A device using the method is also provided.",9931076,Method and device for tonometric blood pressure measurement,2018
G16H,G16H80/00,"A medication treatment kit and method for treating difficult-to-manage disease that require medication be administered in a particular order for effective treatment where the treatment kit has a container, a first-line treatment medication within the container, and a second-line treatment medication within the container wherein the container is configured to ensure the first-line treatment medication and the second-line treatment medication are administered in proper order where there are no other medications located side-by-side relative to the first-line treatment medication and where only the first-line treatment medication is initially presented and where the first-line treatment medication and the second-line treatment medication are medications to treat a patient having a difficult-to-manage disease.",10124109,Method and device for treating allergic reactions and difficult-to-manage respiratory diseases,2018
G16H,G16H10/60,"A system and method for determining the amount of fluid to be removed from a dialysis patient is disclosed. The system utilizes sensors and a computer. The computer obtains the input parameters from the sensors, along with information added directly by the user, and performs a forward algorithm to determine a recommended change in patient fluid level. As fluid is removed, the effect of the removal on the parameters is detected by the sensors and re-transmitted back to the computer. The computer then performs a backward algorithm to refine the variables used in the forward algorithm and obtain more accurate results. The system and method provide for changing the amount of fluid removed from the patient based on the results of the algorithm and the data received from the sensors.",10076283,Method and device to manage fluid volumes in the body,2018
G16H,G16H10/40,"The present invention provides a method and engine for defining respiration events in body sensor signals that are highly accurate and compatible with many different classes of respiration monitoring devices. The present method and engine provide improved respiration event definition through the expedients of dynamic thresholding, segment merging and tail identification.",9883820,Method and engine for defining respiration events in body sensor signals,2018
G16H,G16H10/40,"A method and a hand held laboratory device to control screen navigation on a display instrument such as a smart phone or tablet computer by using predetermined movements of the hand held device caused by the user. The display instrument controls the hand held laboratory device, which allows the user of a hand held device to operate the device without the need of touching the display instrument.",10082884,Method and hand held laboratory device to control screen navigation,2018
G16H,G16H20/10,"A handheld electronic device includes a keypad having a plurality of keys and a selection member; a display component; and a processor cooperating with the keypad and the display component to provide a display at the display component. The display includes a first representation of a plurality of the keys, and at least one of: (a) a second representation of an activated one of the input members, (b) a third representation including a plurality of diacritics disposed about an activated one of the input members, and (c) a fourth representation including a plurality of diacritics disposed about an activated one of the input members, and a direction of selection between the activated one of the input members and one of the diacritics. The processor cooperates with the selection member to adjust the direction of selection, and select one of the diacritics for display by the display component.",10146326,Method and handheld electronic device for displaying and selecting diacritics,2018
G16H,G16H50/30,"A method is for processing a first image data set including a first image value tuple associated with a volume element of a region of an object to be imaged. In an embodiment, a second image data set is generated based upon the first image data set, including a second image value tuple associated with the volume element, a base material decomposition being capable of being carried based upon the second image data set and based upon a base material set; a starting area and a target area are selected as a function of the base material set, the first image value tuple being located in the starting area; the second image value tuple is ascertained based upon the first image value tuple, the second image value tuple being associated with the first image value tuple via image value tuple imaging and being located in the target area.",10013759,Method and image data processing device for processing a multi-energy computerized tomography image data set,2018
G16H,G16H30/40,"In a method for slice positioning of an examination subject in a magnetic resonance system an item of localization information describing the arrangement of the examination subject is automatically determined at least one item of alignment information is automatically determined. At least one slice positioning entry is acquired by an operator, which includes a selection of one of the items of alignment information or an item of manual positioning information. Offset information, which includes a relative slice positioning effected by the manual positioning information, is automatically determined and the slice positioning is determined as a function of the slice positioning entries and the offset information. The offset information is stored separately from the slice positioning in a magnetic resonance measurement protocol, and is used in a further configuration of a further slice positioning.",10004426,Method and imaging apparatus for positioning a patient slice from which image data are to be acquired,2018
G16H,G16H40/40,"A mobile unit with a memory is temporarily connected to a medical technology apparatus is temporarily connected to a central storage device for data transmission. When the mobile unit is connected to the medical technology apparatus, a real configuration of the medical technology apparatus is compared with a local virtual image of the configuration of the medical technology apparatus held in the memory of the mobile unit. Depending on this comparison, the local configuration and/or the real configuration are updated. When the mobile unit is connected to the central storage device, the local configuration is compared with a central virtual image of the configuration of the medical technology apparatus. Depending on this comparison, the central configuration and/or the local configuration are updated. Via the indirect route of the local configuration this enables the real configuration and the central configuration to be mutually updated.",10148767,Method and mobile unit updating the configuration of a medical technology apparatus without an internet connection,2018
G16H,G16H10/60,A method for transforming and transporting health information is disclosed herein. The method includes receiving the health information; transforming the received health information of based on a predetermined rule; validating whether the received health information is in a proper form based on a third-party standard; and parsing the de-identified received health information to determine an entity to receive the de-identified health information.,10120978,Method and process for transporting health information,2018
G16H,G16H30/20,"In a method and a computer-readable storage medium for creating a simulation environment for a simulation system of a medical imaging device by a server unit, as well as a server unit and a simulation system for implementing such a method, after reading in an event protocol of the medical imaging device, a determination of a software configuration of the medical imaging device takes place with the use of the event protocol and a determination of a memory image that corresponds to the software configuration of the medical imaging device. The determined memory image can be transferred to the simulation system and the read-in event protocol transferred to the simulation system.",9946820,Method and simulation system for creating a simulation environment of a medical imaging device,2018
G16H,G16H20/17,"Described and illustrated is a system for management of diabetes that includes an infusion pump, glucose sensor and controller with a method programmed into the controller. The infusion pump is configured to deliver insulin to a subject. The glucose sensor is configured to sense glucose levels in the subject and provide output signals representative of the glucose levels in the subject. The controller is programmed to switchover from one mode of MPC control based on a predetermined range of blood glucose values to another MPC mode based on a predetermined target.",9907909,Method and system for a hybrid control-to-target and control-to-range model predictive control of an artificial pancreas,2018
G16H,G16H30/40,A method and system for transcatheter aortic valve implantation (TAVI) planning is disclosed. An anatomical surface model of the aortic valve is estimated from medical image data of a patient. Calcified lesions within the aortic valve are segmented in the medical image data. A combined volumetric model of the aortic valve and calcified lesions is generated. A 3D printed model of the heart valve and calcified lesions is created using a 3D printer. Different implant device types and sizes can be placed into the 3D printed model of the aortic valve and calcified lesions to select an implant device type and size for the patient for a TAVI procedure. The method can be similarly applied to other heart valves for any type of heart valve intervention planning.,9931790,Method and system for advanced transcatheter aortic valve implantation planning,2018
G16H,G16H10/00,The present application relates to a method and system for analyzing blood flow conditions. The method includes: obtaining images at multiple time phases; constructing multiple vascular models corresponding to the multiple time phases; correlating the multiple vascular models; setting boundary conditions of the multiple vascular models respectively based on the result of correlation; and determining condition of blood vessel of the vascular models.,9984465,Method and system for analyzing blood flow condition,2018
G16H,G16H40/20,"A system and method for article management, the method comprising providing a processor and a terminal connected to the processor, providing a closet comprising at least one module comprising at least one location for an article, each location comprising a presence sensor and a signaling unit, at least one door, a user interface connected to the terminal; wherein the processor controls the door into preventing access to articles stored within the closet in a closed position and allowing access to an article requested through the user interface in an open position if the article is authorized for retrieval by the processor.",10013842,Method and system for article management,2018
G16H,G16H50/50,"A method of providing a modular prosthetic socket for a residual limb of a patient may involve receiving digital data defining a three-dimensional digital profile of the residual limb and selecting prosthetic socket components from component-specific inventories, based at least in part on the digital profile. The selected prosthetic socket components may include: multiple longitudinal struts; one or more proximal brim members for attachment to the longitudinal struts; and a distal socket base to which the longitudinal struts attach at or near their distal ends. The method may further involve providing the selected prosthetic components to an operator for assembling into the modular prosthetic socket. The prosthetic socket, when assembled, defines an internal space substantially complementary to the profile of the residual limb.",9980779,Method and system for assembly of a modular prosthetic socket based on residual limb metrics,2018
G16H,G16H10/65,"A computer-implemented method of assessing a mental state of a subject (106) includes receiving (302), as input, a heartbeat record (200) of the subject. The heartbeat record comprises a sequence of heartbeat data samples obtained over a time span which includes a pre-sleep period (208), a sleep period (209) having a sleep onset time (224) and a sleep conclusion time (226), and a post-sleep period (210). At least the sleep onset time and the sleep conclusion time are identified (304) within the heartbeat record. A knowledge base (124) is then accessed (306), which comprises data obtained via expert evaluation of a training set of subjects and which embodies a computational model of a relationship between mental state and heart rate characteristics. Using information in the knowledge base, the computational model is applied (308) to compute at least one metric associated with the mental state of the subject, and to generate an indication of mental state based upon the metric. The indication of mental state is provided (310) as output.",10039485,Method and system for assessing mental state,2018
G16H,G16H50/20,"The present invention relates to a method for assisting a user in determining a medical condition in a subject from one or more medical images by presenting the user with a list of questions, LOQ, about the subject that are to be answered with an affirmative indication (Y), a negative indication (N) or an unknown indication (X) by input by the user. In response to receiving an answer to one question, the method presents the user with a ranked list of conditions, LOC, and also with an updated LOQ wherein at least the answered question has been removed i.e. the LOQ iteratively collapses or reduces in length. An earlier step of selecting a foundation observation, FO, about the subject reduces the initial LOQ and the possible conditions.",9977958,Method and system for assisting determination of a medical condition,2018
G16H,G16H50/50,"A method and system for planning a creation of a cement bore in a bone comprises obtaining a virtual model of a bone, the model of the bone including a proximal bone surface, a distal bone surface, and a depth profile between the proximal bone surface and the distal bone surface. A planned positioning of a first implant selected to be implanted in the proximal bone surface is obtained. An identity of at least one tool used to alter the proximal bone surface to receive the first implant in the planned positioning and obtaining geometry data for the at least one tool is obtained. A cement bore required in the bone using the geometry data of the at least one tool and the planned positioning of the first implant is generated. The virtual model of the bone with the cement bore indicative of a relation between the cement bore and the distal bone surface is output.",10016241,Method and system for assisting implant placement in thin bones such as scapula,2018
G16H,G16H20/40,"A method of evaluating a portal dose image includes obtaining a template from a database, the template prescribing one or more evaluation criteria, receiving a first portal dose image, and using a processor to evaluate the first portal dose image based at least in part on the one or more evaluation criteria from the template. In some embodiments, a second image is automatically evaluated after the first image is evaluated. A system for evaluating a portal dose image includes a processor that is communicatively coupled to a database, the database having a template that prescribes one or more evaluation criteria, wherein the processor is configured to obtain the template from the database, receive a first portal dose image, and evaluate the first portal dose image based at least in part on the one or more evaluation criteria from the template.",9956429,Method and system for automated evaluation of multiple portal dose images in radiation therapy,2018
